filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000202.png,2431372,"{}",117,0,"{""name"":""circle"",""cx"":105,""cy"":139,""r"":8}","{}"
000202.png,2431372,"{}",117,1,"{""name"":""circle"",""cx"":396,""cy"":117,""r"":15.407}","{}"
000202.png,2431372,"{}",117,2,"{""name"":""circle"",""cx"":377,""cy"":131,""r"":17.649}","{}"
000202.png,2431372,"{}",117,3,"{""name"":""circle"",""cx"":358,""cy"":116,""r"":14}","{}"
000202.png,2431372,"{}",117,4,"{""name"":""circle"",""cx"":319,""cy"":170,""r"":15}","{}"
000202.png,2431372,"{}",117,5,"{""name"":""circle"",""cx"":338,""cy"":185,""r"":15}","{}"
000202.png,2431372,"{}",117,6,"{""name"":""circle"",""cx"":349,""cy"":187,""r"":14}","{}"
000202.png,2431372,"{}",117,7,"{""name"":""circle"",""cx"":405,""cy"":188,""r"":13}","{}"
000202.png,2431372,"{}",117,8,"{""name"":""circle"",""cx"":350,""cy"":264,""r"":17}","{}"
000202.png,2431372,"{}",117,9,"{""name"":""circle"",""cx"":313,""cy"":271,""r"":14}","{}"
000202.png,2431372,"{}",117,10,"{""name"":""circle"",""cx"":405,""cy"":330,""r"":15}","{}"
000202.png,2431372,"{}",117,11,"{""name"":""circle"",""cx"":456,""cy"":383,""r"":15}","{}"
000202.png,2431372,"{}",117,12,"{""name"":""circle"",""cx"":148,""cy"":324,""r"":13}","{}"
000202.png,2431372,"{}",117,13,"{""name"":""circle"",""cx"":326,""cy"":405,""r"":18}","{}"
000202.png,2431372,"{}",117,14,"{""name"":""circle"",""cx"":278,""cy"":415,""r"":16}","{}"
000202.png,2431372,"{}",117,15,"{""name"":""circle"",""cx"":298,""cy"":427,""r"":15}","{}"
000202.png,2431372,"{}",117,16,"{""name"":""circle"",""cx"":370,""cy"":473,""r"":18}","{}"
000202.png,2431372,"{}",117,17,"{""name"":""circle"",""cx"":264,""cy"":536,""r"":15}","{}"
000202.png,2431372,"{}",117,18,"{""name"":""circle"",""cx"":380,""cy"":517,""r"":19}","{}"
000202.png,2431372,"{}",117,19,"{""name"":""circle"",""cx"":402,""cy"":516,""r"":18}","{}"
000202.png,2431372,"{}",117,20,"{""name"":""circle"",""cx"":396,""cy"":535,""r"":14}","{}"
000202.png,2431372,"{}",117,21,"{""name"":""circle"",""cx"":310,""cy"":580,""r"":10}","{}"
000202.png,2431372,"{}",117,22,"{""name"":""circle"",""cx"":271,""cy"":605,""r"":16}","{}"
000202.png,2431372,"{}",117,23,"{""name"":""circle"",""cx"":200,""cy"":625,""r"":11}","{}"
000202.png,2431372,"{}",117,24,"{""name"":""circle"",""cx"":209,""cy"":639,""r"":10}","{}"
000202.png,2431372,"{}",117,25,"{""name"":""circle"",""cx"":13,""cy"":861,""r"":16}","{}"
000202.png,2431372,"{}",117,26,"{""name"":""circle"",""cx"":310,""cy"":918,""r"":17}","{}"
000202.png,2431372,"{}",117,27,"{""name"":""circle"",""cx"":311,""cy"":871,""r"":16}","{}"
000202.png,2431372,"{}",117,28,"{""name"":""circle"",""cx"":329,""cy"":869,""r"":12}","{}"
000202.png,2431372,"{}",117,29,"{""name"":""circle"",""cx"":392,""cy"":853,""r"":14}","{}"
000202.png,2431372,"{}",117,30,"{""name"":""circle"",""cx"":316,""cy"":666,""r"":14}","{}"
000202.png,2431372,"{}",117,31,"{""name"":""circle"",""cx"":333,""cy"":642,""r"":12}","{}"
