filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,0,"{""name"":""circle"",""cx"":10,""cy"":51,""r"":45}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,1,"{""name"":""circle"",""cx"":248,""cy"":104,""r"":36}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,2,"{""name"":""circle"",""cx"":293,""cy"":88,""r"":48}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,3,"{""name"":""circle"",""cx"":446,""cy"":136,""r"":35}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,4,"{""name"":""circle"",""cx"":79,""cy"":145,""r"":36}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,5,"{""name"":""circle"",""cx"":98,""cy"":189,""r"":30}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,6,"{""name"":""circle"",""cx"":23,""cy"":246,""r"":41}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,7,"{""name"":""circle"",""cx"":11,""cy"":162,""r"":60}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,8,"{""name"":""circle"",""cx"":649,""cy"":172,""r"":40}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,9,"{""name"":""circle"",""cx"":788,""cy"":153,""r"":51}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,10,"{""name"":""circle"",""cx"":1065,""cy"":153,""r"":69}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,11,"{""name"":""circle"",""cx"":1089,""cy"":269,""r"":62}","{}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,12,"{""name"":""circle"",""cx"":949,""cy"":363,""r"":42}","{""unknown"":""yes""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,13,"{""name"":""circle"",""cx"":959,""cy"":231,""r"":82}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,14,"{""name"":""circle"",""cx"":1227,""cy"":1,""r"":63}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,15,"{""name"":""circle"",""cx"":1314,""cy"":0,""r"":65}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,16,"{""name"":""circle"",""cx"":1437,""cy"":62,""r"":74}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,17,"{""name"":""circle"",""cx"":1531,""cy"":154,""r"":81}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,18,"{""name"":""circle"",""cx"":1832,""cy"":255,""r"":59}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,19,"{""name"":""circle"",""cx"":1768,""cy"":341,""r"":80}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,20,"{""name"":""circle"",""cx"":1687,""cy"":574,""r"":67}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,21,"{""name"":""circle"",""cx"":1594,""cy"":489,""r"":78}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,22,"{""name"":""circle"",""cx"":1452,""cy"":442,""r"":75}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,23,"{""name"":""circle"",""cx"":889,""cy"":747,""r"":84}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,24,"{""name"":""circle"",""cx"":752,""cy"":748,""r"":60}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,25,"{""name"":""circle"",""cx"":675,""cy"":780,""r"":76}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,26,"{""name"":""circle"",""cx"":1127,""cy"":911,""r"":65}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,27,"{""name"":""circle"",""cx"":1563,""cy"":1096,""r"":51}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,28,"{""name"":""circle"",""cx"":3363,""cy"":46,""r"":72}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,29,"{""name"":""circle"",""cx"":3125,""cy"":31,""r"":77}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,30,"{""name"":""circle"",""cx"":2437,""cy"":205,""r"":40}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,31,"{""name"":""circle"",""cx"":3426,""cy"":522,""r"":59}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,32,"{""name"":""circle"",""cx"":3286,""cy"":476,""r"":53}","{""unknown"":""yes""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,33,"{""name"":""circle"",""cx"":3420,""cy"":591,""r"":72}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,34,"{""name"":""circle"",""cx"":3507,""cy"":581,""r"":87}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,35,"{""name"":""circle"",""cx"":3460,""cy"":774,""r"":72}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,36,"{""name"":""circle"",""cx"":3271,""cy"":913,""r"":78}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,37,"{""name"":""circle"",""cx"":2881,""cy"":859,""r"":67}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,38,"{""name"":""circle"",""cx"":2756,""cy"":912,""r"":58}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,39,"{""name"":""circle"",""cx"":2822,""cy"":1008,""r"":54}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,40,"{""name"":""circle"",""cx"":3160,""cy"":1074,""r"":54.132}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,41,"{""name"":""circle"",""cx"":3073,""cy"":1066,""r"":72}","{""unknown"":""""}"
20220819_1407_0700F136_PIC_126_CAM_2.xml.pi.jpg,1484209,"{}",92,42,"{""name"":""circle"",""cx"":3100,""cy"":1121,""r"":62}","{""unknown"":""""}"
