filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,0,"{""name"":""circle"",""cx"":490,""cy"":650,""r"":98}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,1,"{""name"":""circle"",""cx"":91,""cy"":861,""r"":119.049}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,2,"{""name"":""circle"",""cx"":210,""cy"":762,""r"":132}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,3,"{""name"":""circle"",""cx"":32,""cy"":597,""r"":113}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,4,"{""name"":""circle"",""cx"":30,""cy"":318,""r"":81}","{""unknown"":""yes"",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,5,"{""name"":""circle"",""cx"":663,""cy"":504,""r"":118}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,6,"{""name"":""circle"",""cx"":887,""cy"":446,""r"":113}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,7,"{""name"":""circle"",""cx"":1079,""cy"":469,""r"":133}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,8,"{""name"":""circle"",""cx"":1302,""cy"":274,""r"":127}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,9,"{""name"":""circle"",""cx"":1766,""cy"":380,""r"":136}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,10,"{""name"":""circle"",""cx"":1575,""cy"":599,""r"":124}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,11,"{""name"":""circle"",""cx"":2199,""cy"":605,""r"":96}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,12,"{""name"":""circle"",""cx"":2017,""cy"":582,""r"":105}","{""unknown"":""yes"",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,13,"{""name"":""circle"",""cx"":1630,""cy"":915,""r"":135.079}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,14,"{""name"":""circle"",""cx"":1751,""cy"":700,""r"":116}","{""unknown"":"""",""leaf"":""yes""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,15,"{""name"":""circle"",""cx"":3163,""cy"":89,""r"":102}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,16,"{""name"":""circle"",""cx"":3309,""cy"":83,""r"":98.019}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,17,"{""name"":""circle"",""cx"":3467,""cy"":225,""r"":83}","{""unknown"":""yes"",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,18,"{""name"":""circle"",""cx"":3460,""cy"":1473,""r"":80}","{""unknown"":""yes"",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,19,"{""name"":""circle"",""cx"":2363,""cy"":2333,""r"":103}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,20,"{""name"":""circle"",""cx"":2019,""cy"":2250,""r"":110}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,21,"{""name"":""circle"",""cx"":24,""cy"":1546,""r"":101}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,22,"{""name"":""circle"",""cx"":2070,""cy"":1522,""r"":114}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,23,"{""name"":""circle"",""cx"":2354,""cy"":667,""r"":96}","{""unknown"":""yes"",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,24,"{""name"":""circle"",""cx"":1787,""cy"":81,""r"":87}","{""unknown"":""yes"",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,25,"{""name"":""circle"",""cx"":3333,""cy"":771,""r"":106}","{""unknown"":"""",""leaf"":""""}"
20221001_1117_0700F133_PIC_145_CAM_2.xml.pi.jpg,1103040,"{}",27,26,"{""name"":""circle"",""cx"":3148,""cy"":1280,""r"":82}","{""unknown"":""yes"",""leaf"":""""}"
