filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,0,"{""name"":""circle"",""cx"":1304,""cy"":287,""r"":112}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,1,"{""name"":""circle"",""cx"":1762,""cy"":364,""r"":133}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,2,"{""name"":""circle"",""cx"":1569,""cy"":588,""r"":119}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,3,"{""name"":""circle"",""cx"":1386,""cy"":547,""r"":95}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,4,"{""name"":""circle"",""cx"":1079,""cy"":455,""r"":118}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,5,"{""name"":""circle"",""cx"":946,""cy"":394,""r"":94}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,6,"{""name"":""circle"",""cx"":829,""cy"":399,""r"":101}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,7,"{""name"":""circle"",""cx"":622,""cy"":458,""r"":88}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,8,"{""name"":""circle"",""cx"":482,""cy"":627,""r"":102}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,9,"{""name"":""circle"",""cx"":105,""cy"":851,""r"":99}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,10,"{""name"":""circle"",""cx"":197,""cy"":756,""r"":124}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,11,"{""name"":""circle"",""cx"":1290,""cy"":177,""r"":88}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,12,"{""name"":""circle"",""cx"":1616,""cy"":900,""r"":123}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,13,"{""name"":""circle"",""cx"":14,""cy"":1535,""r"":99}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,14,"{""name"":""circle"",""cx"":1376,""cy"":2442,""r"":84}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,15,"{""name"":""circle"",""cx"":35,""cy"":2151,""r"":83}","{""unknown"":"""",""leaf"":""yes""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,16,"{""name"":""circle"",""cx"":1474,""cy"":2588,""r"":75}","{""unknown"":""yes"",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,17,"{""name"":""circle"",""cx"":2023,""cy"":2238,""r"":104}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,18,"{""name"":""circle"",""cx"":2147,""cy"":2218,""r"":85}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,19,"{""name"":""circle"",""cx"":3245,""cy"":2561,""r"":74}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,20,"{""name"":""circle"",""cx"":3003,""cy"":2439,""r"":94}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,21,"{""name"":""circle"",""cx"":2060,""cy"":1498,""r"":108}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,22,"{""name"":""circle"",""cx"":3459,""cy"":1469,""r"":75.663}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,23,"{""name"":""circle"",""cx"":3315,""cy"":745,""r"":97}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,24,"{""name"":""circle"",""cx"":3291,""cy"":172,""r"":83}","{""unknown"":"""",""leaf"":""""}"
20220918_1147_0700F133_PIC_136_CAM_2.xml.pi.jpg,1131351,"{}",32,25,"{""name"":""circle"",""cx"":3312,""cy"":71,""r"":76}","{""unknown"":"""",""leaf"":""""}"
