filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20230802_142739.jpg,4047176,"{}",99,0,"{""name"":""circle"",""cx"":2383,""cy"":1058,""r"":66}","{}"
20230802_142739.jpg,4047176,"{}",99,1,"{""name"":""circle"",""cx"":2283,""cy"":1073,""r"":64.068}","{}"
20230802_142739.jpg,4047176,"{}",99,2,"{""name"":""circle"",""cx"":2298,""cy"":1156,""r"":76}","{}"
20230802_142739.jpg,4047176,"{}",99,3,"{""name"":""circle"",""cx"":2420,""cy"":1166,""r"":63}","{}"
20230802_142739.jpg,4047176,"{}",99,4,"{""name"":""circle"",""cx"":2340,""cy"":1295,""r"":73}","{}"
20230802_142739.jpg,4047176,"{}",99,5,"{""name"":""circle"",""cx"":2205,""cy"":1219,""r"":65}","{}"
20230802_142739.jpg,4047176,"{}",99,6,"{""name"":""circle"",""cx"":2448,""cy"":1353,""r"":64}","{}"
20230802_142739.jpg,4047176,"{}",99,7,"{""name"":""circle"",""cx"":2353,""cy"":1423,""r"":66}","{}"
20230802_142739.jpg,4047176,"{}",99,8,"{""name"":""circle"",""cx"":2503,""cy"":1459,""r"":58.665}","{}"
20230802_142739.jpg,4047176,"{}",99,9,"{""name"":""circle"",""cx"":2112,""cy"":1439,""r"":64}","{}"
20230802_142739.jpg,4047176,"{}",99,10,"{""name"":""circle"",""cx"":1969,""cy"":1362,""r"":73}","{}"
20230802_142739.jpg,4047176,"{}",99,11,"{""name"":""circle"",""cx"":1999,""cy"":1491,""r"":69}","{}"
20230802_142739.jpg,4047176,"{}",99,12,"{""name"":""circle"",""cx"":2088,""cy"":1500,""r"":54}","{}"
20230802_142739.jpg,4047176,"{}",99,13,"{""name"":""circle"",""cx"":2254,""cy"":1689,""r"":64}","{}"
20230802_142739.jpg,4047176,"{}",99,14,"{""name"":""circle"",""cx"":2186,""cy"":1790,""r"":73}","{}"
20230802_142739.jpg,4047176,"{}",99,15,"{""name"":""circle"",""cx"":2110,""cy"":1823,""r"":60}","{}"
20230802_142739.jpg,4047176,"{}",99,16,"{""name"":""circle"",""cx"":2483,""cy"":1707,""r"":76}","{}"
20230802_142739.jpg,4047176,"{}",99,17,"{""name"":""circle"",""cx"":2381,""cy"":1768,""r"":71}","{}"
20230802_142739.jpg,4047176,"{}",99,18,"{""name"":""circle"",""cx"":2285,""cy"":1853,""r"":55}","{}"
20230802_142739.jpg,4047176,"{}",99,19,"{""name"":""circle"",""cx"":2515,""cy"":1822,""r"":68}","{}"
20230802_142739.jpg,4047176,"{}",99,20,"{""name"":""circle"",""cx"":2333,""cy"":1989,""r"":76}","{}"
20230802_142739.jpg,4047176,"{}",99,21,"{""name"":""circle"",""cx"":2468,""cy"":1964,""r"":61}","{}"
20230802_142739.jpg,4047176,"{}",99,22,"{""name"":""circle"",""cx"":2086,""cy"":1935,""r"":57}","{}"
20230802_142739.jpg,4047176,"{}",99,23,"{""name"":""circle"",""cx"":2061,""cy"":2013,""r"":32}","{}"
20230802_142739.jpg,4047176,"{}",99,24,"{""name"":""circle"",""cx"":1995,""cy"":2032,""r"":45}","{}"
20230802_142739.jpg,4047176,"{}",99,25,"{""name"":""circle"",""cx"":1937,""cy"":1971,""r"":63}","{}"
20230802_142739.jpg,4047176,"{}",99,26,"{""name"":""circle"",""cx"":1887,""cy"":1987,""r"":57}","{}"
20230802_142739.jpg,4047176,"{}",99,27,"{""name"":""circle"",""cx"":2153,""cy"":2013,""r"":31}","{}"
20230802_142739.jpg,4047176,"{}",99,28,"{""name"":""circle"",""cx"":2083,""cy"":2265,""r"":51}","{}"
20230802_142739.jpg,4047176,"{}",99,29,"{""name"":""circle"",""cx"":2057,""cy"":2327,""r"":52}","{}"
20230802_142739.jpg,4047176,"{}",99,30,"{""name"":""circle"",""cx"":2146,""cy"":2344,""r"":51}","{}"
20230802_142739.jpg,4047176,"{}",99,31,"{""name"":""circle"",""cx"":2358,""cy"":2127,""r"":73}","{}"
20230802_142739.jpg,4047176,"{}",99,32,"{""name"":""circle"",""cx"":1967,""cy"":2501,""r"":74}","{}"
20230802_142739.jpg,4047176,"{}",99,33,"{""name"":""circle"",""cx"":1882,""cy"":2585,""r"":66}","{}"
20230802_142739.jpg,4047176,"{}",99,34,"{""name"":""circle"",""cx"":2024,""cy"":2700,""r"":64}","{}"
20230802_142739.jpg,4047176,"{}",99,35,"{""name"":""circle"",""cx"":2005,""cy"":2781,""r"":62}","{}"
20230802_142739.jpg,4047176,"{}",99,36,"{""name"":""circle"",""cx"":1910,""cy"":2729,""r"":63}","{}"
20230802_142739.jpg,4047176,"{}",99,37,"{""name"":""circle"",""cx"":2324,""cy"":2829,""r"":46}","{}"
