filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,0,"{""name"":""circle"",""cx"":302,""cy"":104,""r"":59}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,1,"{""name"":""circle"",""cx"":467,""cy"":177,""r"":63}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,2,"{""name"":""circle"",""cx"":358,""cy"":190,""r"":57}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,3,"{""name"":""circle"",""cx"":341,""cy"":301,""r"":51}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,4,"{""name"":""circle"",""cx"":44,""cy"":93,""r"":50}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,5,"{""name"":""circle"",""cx"":63,""cy"":258,""r"":49}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,6,"{""name"":""circle"",""cx"":6,""cy"":338,""r"":60}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,7,"{""name"":""circle"",""cx"":4,""cy"":190,""r"":66}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,8,"{""name"":""circle"",""cx"":722,""cy"":100,""r"":64}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,9,"{""name"":""circle"",""cx"":836,""cy"":42,""r"":60}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,10,"{""name"":""circle"",""cx"":805,""cy"":171,""r"":69.276}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,11,"{""name"":""circle"",""cx"":961,""cy"":238,""r"":91.454}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,12,"{""name"":""circle"",""cx"":1081,""cy"":143,""r"":77}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,13,"{""name"":""circle"",""cx"":1095,""cy"":270,""r"":72}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,14,"{""name"":""circle"",""cx"":1124,""cy"":49,""r"":66}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,15,"{""name"":""circle"",""cx"":1228,""cy"":5,""r"":72.689}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,16,"{""name"":""circle"",""cx"":1323,""cy"":5,""r"":71}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,17,"{""name"":""circle"",""cx"":1449,""cy"":71,""r"":77}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,18,"{""name"":""circle"",""cx"":1535,""cy"":184,""r"":84.93}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,19,"{""name"":""circle"",""cx"":1563,""cy"":14,""r"":65}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,20,"{""name"":""circle"",""cx"":1467,""cy"":447,""r"":89}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,21,"{""name"":""circle"",""cx"":1525,""cy"":346,""r"":73}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,22,"{""name"":""circle"",""cx"":1827,""cy"":267,""r"":81}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,23,"{""name"":""circle"",""cx"":1770,""cy"":370,""r"":82}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,24,"{""name"":""circle"",""cx"":1602,""cy"":518,""r"":86}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,25,"{""name"":""circle"",""cx"":1688,""cy"":587,""r"":78}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,26,"{""name"":""circle"",""cx"":1140,""cy"":912,""r"":66}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,27,"{""name"":""circle"",""cx"":1039,""cy"":912,""r"":68}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,28,"{""name"":""circle"",""cx"":902,""cy"":750,""r"":88}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,29,"{""name"":""circle"",""cx"":686,""cy"":790,""r"":87.027}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,30,"{""name"":""circle"",""cx"":985,""cy"":149,""r"":76}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,31,"{""name"":""circle"",""cx"":131,""cy"":1012,""r"":82}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,32,"{""name"":""circle"",""cx"":16,""cy"":1174,""r"":76}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,33,"{""name"":""circle"",""cx"":39,""cy"":1475,""r"":79}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,34,"{""name"":""circle"",""cx"":391,""cy"":1455,""r"":69}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,35,"{""name"":""circle"",""cx"":265,""cy"":1479,""r"":72}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,36,"{""name"":""circle"",""cx"":193,""cy"":1536,""r"":73}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,37,"{""name"":""circle"",""cx"":144,""cy"":1462,""r"":65}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,38,"{""name"":""circle"",""cx"":559,""cy"":1467,""r"":77}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,39,"{""name"":""circle"",""cx"":949,""cy"":1467,""r"":95}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,40,"{""name"":""circle"",""cx"":1201,""cy"":1411,""r"":79}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,41,"{""name"":""circle"",""cx"":1284,""cy"":1506,""r"":78}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,42,"{""name"":""circle"",""cx"":1263,""cy"":1729,""r"":81}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,43,"{""name"":""circle"",""cx"":1189,""cy"":1666,""r"":66}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,44,"{""name"":""circle"",""cx"":1083,""cy"":1688,""r"":79}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,45,"{""name"":""circle"",""cx"":914,""cy"":1711,""r"":73}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,46,"{""name"":""circle"",""cx"":937,""cy"":1862,""r"":70}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,47,"{""name"":""circle"",""cx"":1051,""cy"":1892,""r"":79}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,48,"{""name"":""circle"",""cx"":871,""cy"":2044,""r"":69}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,49,"{""name"":""circle"",""cx"":1482,""cy"":1719,""r"":59}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,50,"{""name"":""circle"",""cx"":1525,""cy"":1579,""r"":56}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,51,"{""name"":""circle"",""cx"":1688,""cy"":1611,""r"":57}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,52,"{""name"":""circle"",""cx"":2465,""cy"":209,""r"":51}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,53,"{""name"":""circle"",""cx"":1809,""cy"":143,""r"":59}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,54,"{""name"":""circle"",""cx"":1561,""cy"":1090,""r"":66}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,55,"{""name"":""circle"",""cx"":2048,""cy"":1780,""r"":60}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,56,"{""name"":""circle"",""cx"":1991,""cy"":1728,""r"":56}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,57,"{""name"":""circle"",""cx"":2024,""cy"":1577,""r"":58}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,58,"{""name"":""circle"",""cx"":2052,""cy"":1511,""r"":49}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,59,"{""name"":""circle"",""cx"":2144,""cy"":1776,""r"":75}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,60,"{""name"":""circle"",""cx"":2610,""cy"":2233,""r"":57}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,61,"{""name"":""circle"",""cx"":2706,""cy"":2090,""r"":54}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,62,"{""name"":""circle"",""cx"":2788,""cy"":2025,""r"":53}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,63,"{""name"":""circle"",""cx"":2819,""cy"":1878,""r"":55}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,64,"{""name"":""circle"",""cx"":3401,""cy"":1904,""r"":68.649}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,65,"{""name"":""circle"",""cx"":3375,""cy"":1783,""r"":76}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,66,"{""name"":""circle"",""cx"":2519,""cy"":1301,""r"":68}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,67,"{""name"":""circle"",""cx"":2855,""cy"":1245,""r"":72.176}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,68,"{""name"":""circle"",""cx"":2962,""cy"":1235,""r"":65}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,69,"{""name"":""circle"",""cx"":3047,""cy"":1272,""r"":74}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,70,"{""name"":""circle"",""cx"":3092,""cy"":1364,""r"":71}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,71,"{""name"":""circle"",""cx"":2978,""cy"":1366,""r"":62}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,72,"{""name"":""circle"",""cx"":2911,""cy"":1445,""r"":58}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,73,"{""name"":""circle"",""cx"":2948,""cy"":1472,""r"":59}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,74,"{""name"":""circle"",""cx"":3395,""cy"":1278,""r"":73}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,75,"{""name"":""circle"",""cx"":3374,""cy"":1393,""r"":71}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,76,"{""name"":""circle"",""cx"":3280,""cy"":1238,""r"":74.726}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,77,"{""name"":""circle"",""cx"":3217,""cy"":1143,""r"":78}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,78,"{""name"":""circle"",""cx"":3235,""cy"":1388,""r"":79.681}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,79,"{""name"":""circle"",""cx"":3087,""cy"":1076,""r"":70}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,80,"{""name"":""circle"",""cx"":3109,""cy"":1128,""r"":63}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,81,"{""name"":""circle"",""cx"":3602,""cy"":877,""r"":70}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,82,"{""name"":""circle"",""cx"":3469,""cy"":787,""r"":70}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,83,"{""name"":""circle"",""cx"":3277,""cy"":914,""r"":72}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,84,"{""name"":""circle"",""cx"":2904,""cy"":882,""r"":74}","{}"
20220825_1222_0700F136_PIC_131_CAM_2.xml.pi.jpg,1420144,"{}",91,85,"{""name"":""circle"",""cx"":2791,""cy"":961,""r"":69}","{}"
