filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,0,"{""name"":""circle"",""cx"":818,""cy"":390,""r"":92.395}","{""unknown"":"""",""leaf"":""""}"
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,1,"{""name"":""circle"",""cx"":920,""cy"":392,""r"":82}","{""unknown"":"""",""leaf"":""""}"
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,2,"{""name"":""circle"",""cx"":1067,""cy"":445,""r"":109}","{""unknown"":"""",""leaf"":""""}"
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,3,"{""name"":""circle"",""cx"":1279,""cy"":241,""r"":78}","{""unknown"":"""",""leaf"":""""}"
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,4,"{""name"":""circle"",""cx"":1285,""cy"":336,""r"":75}","{""unknown"":"""",""leaf"":""""}"
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,5,"{""name"":""circle"",""cx"":1401,""cy"":542,""r"":90}","{""unknown"":"""",""leaf"":""""}"
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,6,"{""name"":""circle"",""cx"":1566,""cy"":595,""r"":114}","{""unknown"":"""",""leaf"":""""}"
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,7,"{""name"":""circle"",""cx"":1754,""cy"":358,""r"":119}","{""unknown"":"""",""leaf"":""""}"
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,8,"{""name"":""circle"",""cx"":30,""cy"":557,""r"":112}","{""unknown"":"""",""leaf"":""""}"
20220904_1152_0700F133_PIC_123_CAM_2.xml.pi.jpg,1183959,"{}",32,9,"{""name"":""circle"",""cx"":183,""cy"":766,""r"":131}","{""unknown"":"""",""leaf"":""""}"
